,Date,CO in ug/m^3,Tin Oxide(CO trgt),Benzene in ug/m^3,Titania(NMHC trgt),NOx in ug/m^3,Tungsten Oxide(NOx trgt),NO2 in ug/m^3,Tungsten Oxide(NO2 trgt),Indium Oxide(O3 trgt),Temperature,Relative Humidity,Absolute Humidity,Datetime,Year,Month,Day,WeekDay
142,2004-03-16 00:00:00,2900.0,1407.0,16.553254344130867,1196.5,349.59999999999997,905.25,129.0,1758.75,1313.0,28.249999523163,18.574999809265,0.7013857388336394,2004-03-16 16:00:00,2004,3,16,1
143,2004-03-16 00:00:00,2900.0,1388.75,15.78318309681854,1173.0,361.0,898.25,133.0,1739.0,1363.25,27.974999904633,19.10000038147,0.709825085363188,2004-03-16 17:00:00,2004,3,16,1
144,2004-03-16 00:00:00,3400.0,1447.25,17.83994777641898,1234.75,349.59999999999997,858.75,139.0,1778.0,1295.75,23.900000095367,25.699999809265,0.7518910408124666,2004-03-16 18:00:00,2004,3,16,1
145,2004-03-16 00:00:00,3900.0,1551.0,19.09705933715707,1271.0,343.9,800.25,137.0,1874.5,1432.25,21.349999904633,34.77499961853,0.8729931333855647,2004-03-16 19:00:00,2004,3,16,1
146,2004-03-16 00:00:00,3200.0,1473.5,15.766968720541028,1172.5,315.4,854.25,143.0,1776.0,1431.75,20.425000190735,36.675000190735,0.870389489318189,2004-03-16 20:00:00,2004,3,16,1
147,2004-03-16 00:00:00,5100.0,1799.5,24.877671870607216,1426.0,602.3,700.0,177.0,2105.5,2033.5,19.025000095367,41.349999427795,0.9007307308826996,2004-03-16 21:00:00,2004,3,16,1
148,2004-03-16 00:00:00,2600.0,1379.25,13.529604730694471,1101.25,349.59999999999997,817.5,138.0,1710.0,1601.75,17.925000190735,45.900000572205,0.9341860450216591,2004-03-16 22:00:00,2004,3,16,1
149,2004-03-16 00:00:00,1700.0,1200.5,9.087345626567226,942.75,247.0,935.0,117.0,1559.75,1361.75,16.700000286102,48.925000190735,0.9226499255272292,2004-03-16 23:00:00,2004,3,16,1
150,2004-03-17 00:00:00,1700.0,1204.75,8.630947011140279,924.75,250.79999999999998,922.0,107.0,1546.5,1314.25,15.524999856949,52.925000190735,0.9271282297880028,2004-03-17 00:00:00,2004,3,17,2
151,2004-03-17 00:00:00,1200.0,1071.5,5.415775467693622,784.0,180.5,1065.5,90.0,1441.75,1113.75,15.475000143051,51.875,0.9058752804047421,2004-03-17 01:00:00,2004,3,17,2
152,2004-03-17 00:00:00,900.0,997.75,4.050256979222614,713.5,133.0,1169.25,79.0,1383.25,991.5,14.125,55.575000762939,0.8909558056211343,2004-03-17 02:00:00,2004,3,17,2
155,2004-03-17 00:00:00,500.0,868.75,1.6068282575436197,553.5,53.199999999999996,1459.5,40.0,1267.75,667.0,11.824999809265,58.025000572205,0.8026319321159456,2004-03-17 05:00:00,2004,3,17,2
156,2004-03-17 00:00:00,500.0,890.75,1.8956482143938895,576.25,87.39999999999999,1416.5,53.0,1289.25,733.0,11.900000095367,57.39999961853,0.7978457040872352,2004-03-17 06:00:00,2004,3,17,2
157,2004-03-17 00:00:00,1600.0,1172.75,7.486888715241108,877.75,304.0,1038.0,84.0,1556.25,1051.75,9.9000000953674,65.199999809265,0.7956455570632858,2004-03-17 07:00:00,2004,3,17,2
158,2004-03-17 00:00:00,4100.0,1587.25,21.358791467770352,1333.75,608.0,702.25,108.0,1998.75,1533.5,11.125,60.200000762939,0.7957756867981807,2004-03-17 08:00:00,2004,3,17,2
159,2004-03-17 00:00:00,6600.0,1851.5,36.44841296784668,1695.75,716.3,552.75,127.0,2535.25,1931.0,14.124999761581,50.024998664856,0.8019804174284915,2004-03-17 09:00:00,2004,3,17,2
160,2004-03-17 00:00:00,4300.0,1521.5,21.266624095947368,1331.25,532.0,702.5,134.0,2025.75,1733.75,17.699999809265,40.099999427795,0.8048291453438373,2004-03-17 10:00:00,2004,3,17,2
161,2004-03-17 00:00:00,2900.0,1438.25,15.387978763390306,1160.75,419.9,818.5,135.0,1781.5,1595.0,21.10000038147,33.425000190735,0.8264862161367829,2004-03-17 11:00:00,2004,3,17,2
162,2004-03-17 00:00:00,2500.0,1393.25,12.49907422494975,1066.75,399.0,905.0,142.0,1654.25,1489.75,24.300000190735,28.275000572205,0.8471276904737085,2004-03-17 12:00:00,2004,3,17,2
163,2004-03-17 00:00:00,2800.0,1452.0,15.108309746474148,1152.0,387.59999999999997,860.5,153.0,1747.0,1507.5,25.575000286102,25.550000190735,0.8253948829277935,2004-03-17 13:00:00,2004,3,17,2
164,2004-03-17 00:00:00,2600.0,1389.25,13.73529005407188,1108.0,305.9,886.5,123.0,1711.5,1334.0,25.85000038147,25.900000095367,0.8503393425785896,2004-03-17 14:00:00,2004,3,17,2
165,2004-03-17 00:00:00,2000.0,1207.0,10.434474065314543,993.75,256.5,1013.0,104.0,1519.5,1044.75,26.824999809265,18.699999809265,0.6500177450710016,2004-03-17 15:00:00,2004,3,17,2
166,2004-03-17 00:00:00,2900.0,1365.25,15.164068552106674,1153.75,353.4,939.5,129.0,1678.5,1221.25,29.275000095367,15.750000238419,0.6308904544623257,2004-03-17 16:00:00,2004,3,17,2
167,2004-03-17 00:00:00,2500.0,1247.0,12.308823018501508,1060.25,279.3,1032.0,114.0,1524.75,1068.5,28.5,14.900000095367,0.5708019092283132,2004-03-17 17:00:00,2004,3,17,2
168,2004-03-17 00:00:00,5000.0,1556.75,26.95102501389812,1477.75,568.1,793.0,158.0,1980.5,1568.5,25.85000038147,15.950000286102,0.5236645833000759,2004-03-17 18:00:00,2004,3,17,2
169,2004-03-17 00:00:00,7600.0,1972.5,38.39324611075341,1737.25,780.9,616.75,194.0,2413.75,2305.5,23.125,26.5,0.7402606104103562,2004-03-17 19:00:00,2004,3,17,2
170,2004-03-17 00:00:00,6700.0,1974.75,35.103631278136504,1666.5,659.3,596.75,182.0,2415.5,2358.5,20.52499961853,38.249999046326,0.9133141768209518,2004-03-17 20:00:00,2004,3,17,2
171,2004-03-17 00:00:00,5700.0,1794.75,27.24713082655587,1485.0,638.4,652.5,180.0,2174.0,2050.0,19.050000190735,42.60000038147,0.9293877038696484,2004-03-17 21:00:00,2004,3,17,2
172,2004-03-17 00:00:00,2800.0,1443.75,15.04469265761016,1150.0,383.79999999999995,769.5,136.0,1726.5,1726.5,17.150000095367,44.125000953674,0.855830709685321,2004-03-17 22:00:00,2004,3,17,2
173,2004-03-17 00:00:00,2600.0,1488.0,15.71027436796261,1170.75,338.2,731.0,127.0,1777.5,1705.0,16.025000095367,50.924999237061,0.9205987579699731,2004-03-17 23:00:00,2004,3,17,2
174,2004-03-18 00:00:00,2300.0,1371.25,12.972673346205386,1082.75,292.59999999999997,795.75,116.0,1668.75,1550.5,14.799999952316,53.924999237061,0.9023544874899323,2004-03-18 00:00:00,2004,3,18,3
175,2004-03-18 00:00:00,1400.0,1160.75,8.123422119877722,904.25,174.79999999999998,946.75,107.0,1502.0,1240.25,14.274999856949,55.449999809265,0.8974730609108261,2004-03-18 01:00:00,2004,3,18,3
176,2004-03-18 00:00:00,1000.0,1064.25,5.477599159348292,787.0,115.89999999999999,1056.75,88.0,1407.0,1115.0,14.75,52.074999809265,0.8686418772067029,2004-03-18 02:00:00,2004,3,18,3
179,2004-03-18 00:00:00,600.0,930.5,2.548044692762577,622.75,70.3,1293.25,57.0,1306.5,827.75,12.0,58.85000038147,0.8233024519061931,2004-03-18 05:00:00,2004,3,18,3
180,2004-03-18 00:00:00,700.0,938.0,2.971926292666244,650.25,129.2,1251.25,71.0,1332.5,893.0,10.949999809265,62.074999809265,0.8112765628062703,2004-03-18 06:00:00,2004,3,18,3
181,2004-03-18 00:00:00,1500.0,1166.25,7.664791387485363,885.25,264.09999999999997,1005.25,85.0,1550.5,1075.0,10.575000047684,63.25,0.8066818457709178,2004-03-18 07:00:00,2004,3,18,3
182,2004-03-18 00:00:00,4700.0,1643.0,23.256799559382376,1384.25,644.1,667.0,124.0,2093.75,1610.25,11.475000143051,60.025000572205,0.8116934242390748,2004-03-18 08:00:00,2004,3,18,3
183,2004-03-18 00:00:00,6600.0,1934.0,35.790570713856724,1681.5,799.9,540.5,151.0,2468.25,2050.5,14.275000333786,50.575000762939,0.8185699237552145,2004-03-18 09:00:00,2004,3,18,3
184,2004-03-18 00:00:00,4500.0,1616.5,21.31268654106716,1332.5,663.1,685.75,150.0,2010.0,1818.5,17.849999904633,40.52499961853,0.8209643334545565,2004-03-18 10:00:00,2004,3,18,3
185,2004-03-18 00:00:00,2800.0,1472.75,14.305786381113023,1126.5,425.59999999999997,830.5,152.0,1752.0,1567.75,20.800000667572,34.449999809265,0.8364562599842863,2004-03-18 11:00:00,2004,3,18,3
186,2004-03-18 00:00:00,2200.0,1378.5,12.521106305109699,1067.5,324.9,898.75,139.0,1662.5,1373.5,23.849999904633,28.174999713898,0.8218511950371455,2004-03-18 12:00:00,2004,3,18,3
187,2004-03-18 00:00:00,2200.0,1385.25,12.192364229470941,1056.25,283.09999999999997,891.0,133.0,1648.0,1267.5,24.150000095367,28.675000190735,0.8514933610951715,2004-03-18 13:00:00,2004,3,18,3
188,2004-03-18 00:00:00,2300.0,1378.75,13.092244786448635,1086.75,260.3,901.25,126.0,1660.25,1143.5,25.150000572205,24.85000038147,0.7829250121204008,2004-03-18 14:00:00,2004,3,18,3
189,2004-03-18 00:00:00,2200.0,1321.6666666667,14.373247939096442,1128.6666666667,283.09999999999997,933.66666666667,128.0,1639.3333333333,1109.3333333333,27.03333346049,17.833333333333,0.6274693274133316,2004-03-18 15:00:00,2004,3,18,3
190,2004-03-18 00:00:00,2800.0,1495.75,16.835634342955675,1205.0,326.8,822.0,169.0,1766.5,1347.25,27.125000476837,23.124999523163,0.8180144786395258,2004-03-18 16:00:00,2004,3,18,3
191,2004-03-18 00:00:00,2700.0,1408.75,14.453859645603398,1131.25,315.4,873.0,149.0,1688.5,1205.75,25.800000190735,23.925000190735,0.7831929181625135,2004-03-18 17:00:00,2004,3,18,3
192,2004-03-18 00:00:00,3700.0,1512.75,21.515865798889894,1338.0,406.59999999999997,764.25,156.0,1956.5,1397.0,23.049999713898,26.77499961853,0.7445933183512644,2004-03-18 18:00:00,2004,3,18,3
193,2004-03-18 00:00:00,5100.0,1667.0,26.403335889246012,1464.25,532.0,683.25,168.0,2117.75,1588.25,20.724999904633,31.125,0.7522865185760392,2004-03-18 19:00:00,2004,3,18,3
194,2004-03-18 00:00:00,5100.0,1666.75,25.960619817995106,1453.25,524.4,683.5,176.0,2051.0,1568.5,18.599999904633,36.175000190735,0.7676391782873102,2004-03-18 20:00:00,2004,3,18,3
195,2004-03-18 00:00:00,3200.0,1430.25,14.142883364271057,1121.25,338.2,814.0,135.0,1731.5,1321.5,16.049999713898,48.425000190735,0.8767802411169491,2004-03-18 21:00:00,2004,3,18,3
196,2004-03-18 00:00:00,2100.0,1333.25,10.305664104042567,989.0,245.1,885.25,121.0,1620.75,1194.0,14.450000047684,57.775000572205,0.9455578282061462,2004-03-18 22:00:00,2004,3,18,3
197,2004-03-18 00:00:00,1700.0,1261.5,8.276765149047742,910.5,180.5,948.25,99.0,1545.25,1061.5,13.050000190735,64.175000190735,0.9605556635099728,2004-03-18 23:00:00,2004,3,18,3
198,2004-03-19 00:00:00,2000.0,1287.25,8.92137891672246,936.25,239.39999999999998,918.0,106.0,1606.0,1040.0,11.974999666214,69.699998855591,0.9735189395480225,2004-03-19 00:00:00,2004,3,19,4
199,2004-03-19 00:00:00,1600.0,1134.25,6.61866637230466,840.0,195.7,1021.25,96.0,1501.25,917.0,11.949999809265,71.10000038147,0.9914705590149329,2004-03-19 01:00:00,2004,3,19,4
200,2004-03-19 00:00:00,900.0,998.75,3.5941382910062885,687.75,91.19999999999999,1228.5,63.0,1380.25,593.5,12.525000095367,69.299999237061,1.0028708448617707,2004-03-19 02:00:00,2004,3,19,4
203,2004-03-19 00:00:00,500.0,912.75,1.2686021115564372,524.5,34.199999999999996,1619.75,28.0,1260.25,370.0,12.450000047684,66.800001144409,0.9620368804375885,2004-03-19 05:00:00,2004,3,19,4
204,2004-03-19 00:00:00,700.0,969.25,2.314320289312677,606.75,106.39999999999999,1372.5,61.0,1323.75,438.0,12.349999666214,66.300001144409,0.9487061110318187,2004-03-19 06:00:00,2004,3,19,4
205,2004-03-19 00:00:00,1500.0,1181.5,6.731036454520945,845.0,218.5,1054.0,99.0,1539.0,704.25,12.424999713898,64.89999961853,0.9331701762499358,2004-03-19 07:00:00,2004,3,19,4
206,2004-03-19 00:00:00,4800.0,1740.25,22.799555706920934,1372.25,608.0,670.75,157.0,2144.25,1475.75,13.025000095367,61.625000953674,0.9209105293356814,2004-03-19 08:00:00,2004,3,19,4
207,2004-03-19 00:00:00,6200.0,1819.25,31.318823179095414,1581.5,678.3,574.5,166.0,2455.5,1715.5,13.600000143051,58.825000762939,0.9120177831269436,2004-03-19 09:00:00,2004,3,19,4
208,2004-03-19 00:00:00,4000.0,1427.0,19.238006003954073,1275.0,480.7,700.5,149.0,1980.25,1398.0,13.899999856949,57.14999961853,0.9031710369226136,2004-03-19 10:00:00,2004,3,19,4
209,2004-03-19 00:00:00,3300.0,1389.5,16.363388395708625,1190.75,414.2,758.75,135.0,1878.75,1267.5,14.474999904633,54.400000572205,0.8917360162277309,2004-03-19 11:00:00,2004,3,19,4
210,2004-03-19 00:00:00,2800.0,1283.0,14.019301019815009,1117.25,364.79999999999995,813.0,127.0,1751.0,1188.25,15.475000143051,50.074999809265,0.8744424962599583,2004-03-19 12:00:00,2004,3,19,4
211,2004-03-19 00:00:00,3000.0,1303.5,15.259858728740529,1156.75,334.4,793.0,122.0,1800.5,1170.5,16.124999761581,47.574999809265,0.8654551208004385,2004-03-19 13:00:00,2004,3,19,4
212,2004-03-19 00:00:00,3300.0,1364.0,16.72742509453297,1201.75,376.2,770.75,135.0,1875.0,1250.25,16.275000095367,47.050000190735,0.8639954979898178,2004-03-19 14:00:00,2004,3,19,4
213,2004-03-19 00:00:00,3500.0,1409.75,19.000414929848503,1268.25,402.79999999999995,724.25,139.0,1956.5,1344.0,16.39999961853,47.499999046326,0.8791182025620105,2004-03-19 15:00:00,2004,3,19,4
214,2004-03-19 00:00:00,4000.0,1476.0,19.414810317786973,1280.0,473.09999999999997,708.0,147.0,1954.5,1378.0,16.050000190735,50.22500038147,0.9093709672599519,2004-03-19 16:00:00,2004,3,19,4
215,2004-03-19 00:00:00,4600.0,1522.0,20.863108493812085,1320.25,513.0,689.75,158.0,2005.25,1435.25,16.0,50.650000572205,0.9141909286776635,2004-03-19 17:00:00,2004,3,19,4
216,2004-03-19 00:00:00,4100.0,1441.75,20.16490280922038,1301.0,438.9,704.0,146.0,1952.25,1372.25,15.849999904633,50.27499961853,0.8989088581931544,2004-03-19 18:00:00,2004,3,19,4
217,2004-03-19 00:00:00,4500.0,1469.0,21.74774817937002,1344.25,476.9,677.25,144.0,1996.75,1471.0,15.475000143051,50.625,0.8840469603949893,2004-03-19 19:00:00,2004,3,19,4
218,2004-03-19 00:00:00,3900.0,1467.25,19.841950486357188,1292.0,399.0,697.5,138.0,1942.0,1438.75,15.424999952316,51.449999809265,0.8956257084874374,2004-03-19 20:00:00,2004,3,19,4
219,2004-03-19 00:00:00,4000.0,1420.5,16.744053307157127,1202.25,473.09999999999997,747.5,143.0,1854.0,1428.5,15.200000047684,53.124999046326,0.9117445852537478,2004-03-19 21:00:00,2004,3,19,4
220,2004-03-19 00:00:00,2200.0,1175.0,9.145099271304806,945.0,271.7,903.75,116.0,1603.5,1080.5,14.700000047684,57.574999809265,0.9573470511734334,2004-03-19 22:00:00,2004,3,19,4
221,2004-03-19 00:00:00,2100.0,1215.0,8.301413416761816,911.5,241.29999999999998,947.75,109.0,1546.75,993.0,14.174999952316,58.324999809265,0.9380218920355338,2004-03-19 23:00:00,2004,3,19,4
222,2004-03-20 00:00:00,1700.0,1126.75,5.79119163455987,802.0,197.6,1064.0,92.0,1446.5,837.0,13.775000095367,57.949999809265,0.908543705377997,2004-03-20 00:00:00,2004,3,20,5
223,2004-03-20 00:00:00,1600.0,1090.25,5.191654203204007,773.0,163.4,1105.25,83.0,1428.5,761.0,13.899999856949,55.949999809265,0.8842068185625946,2004-03-20 01:00:00,2004,3,20,5
224,2004-03-20 00:00:00,1300.0,1017.0,4.1231866000360915,717.5,140.6,1181.75,81.0,1382.25,650.25,13.874999761581,55.550000190735,0.8764876383029188,2004-03-20 02:00:00,2004,3,20,5
227,2004-03-20 00:00:00,800.0,955.75,3.149209600499938,661.25,79.8,1259.75,53.0,1350.5,518.0,13.625000238419,55.125,0.8560188652298616,2004-03-20 05:00:00,2004,3,20,5
228,2004-03-20 00:00:00,800.0,966.25,2.5294405041814083,621.5,119.69999999999999,1316.75,67.0,1342.25,570.75,13.574999809265,58.97500038147,0.912884475483259,2004-03-20 06:00:00,2004,3,20,5
229,2004-03-20 00:00:00,1100.0,1064.0,4.307931854750126,727.5,218.5,1160.5,91.0,1461.25,842.0,13.450000047684,58.35000038147,0.8960236853936431,2004-03-20 07:00:00,2004,3,20,5
230,2004-03-20 00:00:00,2100.0,1299.75,8.883264240647636,934.75,323.0,902.25,113.0,1623.0,1144.75,13.75,58.025000572205,0.9082698441017566,2004-03-20 08:00:00,2004,3,20,5
231,2004-03-20 00:00:00,2400.0,1348.0,10.543474253928526,997.75,279.3,833.75,102.0,1689.0,1218.25,14.599999904633,53.050000190735,0.8765311454943677,2004-03-20 09:00:00,2004,3,20,5
232,2004-03-20 00:00:00,2600.0,1424.5,12.521106305109699,1067.5,315.4,776.25,107.0,1764.0,1341.0,15.025000095367,52.324999809265,0.8881377715665386,2004-03-20 10:00:00,2004,3,20,5
233,2004-03-20 00:00:00,2800.0,1473.75,12.330711570529866,1061.0,370.5,767.5,113.0,1768.25,1405.5,15.400000095367,52.050000190735,0.9046428918901228,2004-03-20 11:00:00,2004,3,20,5
234,2004-03-20 00:00:00,2600.0,1489.75,11.688419353879642,1038.75,345.8,782.25,108.0,1756.75,1421.5,16.250000476837,49.950000762939,0.9158126537101688,2004-03-20 12:00:00,2004,3,20,5
235,2004-03-20 00:00:00,2600.0,1494.75,11.724114404886208,1040.0,319.2,808.75,105.0,1735.0,1373.0,17.14999961853,47.850001335144,0.9280792861009488,2004-03-20 13:00:00,2004,3,20,5
236,2004-03-20 00:00:00,2100.0,1375.5,9.338736657793214,952.5,237.5,899.5,93.0,1636.25,1153.25,19.049999713898,42.949999809265,0.9370234783049988,2004-03-20 14:00:00,2004,3,20,5
237,2004-03-20 00:00:00,1700.0,1304.75,7.6350173007290705,884.0,180.5,980.0,87.0,1573.25,927.25,19.500000476837,42.25,0.9475796380281803,2004-03-20 15:00:00,2004,3,20,5
238,2004-03-20 00:00:00,1600.0,1282.5,6.714129541810949,844.25,150.1,1035.5,76.0,1538.75,766.25,19.500000476837,42.324999809265,0.9492617277823937,2004-03-20 16:00:00,2004,3,20,5
239,2004-03-20 00:00:00,2100.0,1392.25,9.724590097455225,967.25,226.1,929.75,94.0,1648.75,941.25,19.050000190735,43.799999237061,0.9555676139883592,2004-03-20 17:00:00,2004,3,20,5
240,2004-03-20 00:00:00,2300.0,1452.25,12.389162076428056,1063.0,269.8,855.5,110.0,1774.25,1146.0,18.474999427795,46.27499961853,0.9744157935222261,2004-03-20 18:00:00,2004,3,20,5
241,2004-03-20 00:00:00,3500.0,1633.0,16.644389712822854,1199.25,408.5,734.0,136.0,1918.5,1416.5,17.375000476837,51.64999961853,1.0159160208541784,2004-03-20 19:00:00,2004,3,20,5
242,2004-03-20 00:00:00,3900.0,1624.5,16.37162401440561,1191.0,435.09999999999997,732.75,139.0,1885.0,1442.0,17.099999904633,51.275000572205,0.9914149198779423,2004-03-20 20:00:00,2004,3,20,5
243,2004-03-20 00:00:00,3300.0,1534.5,13.73529005407188,1108.0,391.4,785.25,125.0,1819.5,1323.25,16.424999713898,53.750000953674,0.9963505495820641,2004-03-20 21:00:00,2004,3,20,5
244,2004-03-20 00:00:00,2300.0,1322.5,9.883449559735752,973.25,279.3,863.75,111.0,1712.25,1125.0,16.22500038147,55.35000038147,1.0132297406425828,2004-03-20 22:00:00,2004,3,20,5
245,2004-03-20 00:00:00,2100.0,1309.0,8.940462338273536,937.0,231.79999999999998,904.75,97.0,1671.5,1035.5,15.924999952316,57.650000572205,1.035643695780281,2004-03-20 23:00:00,2004,3,20,5
246,2004-03-21 00:00:00,2800.0,1455.5,10.577635806722439,999.0,332.5,835.0,107.0,1713.75,1202.25,15.724999904633,58.599999427795,1.0395524144223816,2004-03-21 00:00:00,2004,3,21,6
247,2004-03-21 00:00:00,2100.0,1299.5,7.351704652120824,872.0,252.7,940.5,90.0,1577.0,1054.25,15.125,60.875,1.0398134971272617,2004-03-21 01:00:00,2004,3,21,6
248,2004-03-21 00:00:00,1600.0,1202.5,6.242660502363154,823.0,169.1,1003.75,84.0,1525.5,903.0,15.575000047684,56.624999046326,0.9950738671065907,2004-03-21 02:00:00,2004,3,21,6
251,2004-03-21 00:00:00,1100.0,1061.75,3.9959242929204266,710.5,104.5,1135.75,66.0,1460.75,700.0,14.900000095367,60.550000190735,1.0196493691425061,2004-03-21 05:00:00,2004,3,21,6
252,2004-03-21 00:00:00,700.0,947.0,2.1303704321580987,593.66666666667,45.599999999999994,1300.0,36.0,1390.0,580.33333333333,14.46666653951,62.966665903727,1.0316166826993762,2004-03-21 06:00:00,2004,3,21,6
253,2004-03-21 00:00:00,800.0,1065.0,3.585512193579881,687.25,136.79999999999998,1142.5,62.0,1492.25,814.5,14.150000095367,66.200002670288,1.062981061198427,2004-03-21 07:00:00,2004,3,21,6
254,2004-03-21 00:00:00,1200.0,1154.5,4.429862930483551,734.0,231.79999999999998,1061.75,91.0,1528.0,1035.0,14.474999904633,65.299999237061,1.0704110398315458,2004-03-21 08:00:00,2004,3,21,6
255,2004-03-21 00:00:00,1400.0,1220.25,5.364484431415103,781.5,210.89999999999998,995.75,89.0,1559.75,1067.25,15.299999952316,62.125000953674,1.0729579562585787,2004-03-21 09:00:00,2004,3,21,6
256,2004-03-21 00:00:00,1700.0,1300.75,7.113334197638295,861.75,233.7,913.5,93.0,1633.0,1114.0,16.325000286102,59.000000953674,1.0868383648056317,2004-03-21 10:00:00,2004,3,21,6
257,2004-03-21 00:00:00,1800.0,1279.25,7.299092625761445,869.75,201.39999999999998,911.25,81.0,1646.25,1000.0,18.874999523163,49.574999809265,1.0699727285957743,2004-03-21 11:00:00,2004,3,21,6
258,2004-03-21 00:00:00,1800.0,1267.0,7.60529263256302,882.75,195.7,952.75,82.0,1616.75,905.75,19.375,46.050000190735,1.0249166209922151,2004-03-21 12:00:00,2004,3,21,6
259,2004-03-21 00:00:00,1900.0,1238.75,6.7931834786399685,847.75,193.79999999999998,980.5,80.0,1567.5,822.25,20.775000095367,41.625000953674,1.0091328441263598,2004-03-21 13:00:00,2004,3,21,6
260,2004-03-21 00:00:00,1300.0,1128.25,4.586705930828619,742.25,91.19999999999999,1143.75,48.0,1506.5,610.25,21.375,40.27499961853,1.0125968630874393,2004-03-21 14:00:00,2004,3,21,6
261,2004-03-21 00:00:00,1600.0,1242.75,8.4189190812524,916.25,119.69999999999999,962.0,61.0,1668.5,656.75,21.224999904633,39.299999237061,0.9791469568536468,2004-03-21 15:00:00,2004,3,21,6
262,2004-03-21 00:00:00,1900.0,1208.0,6.912503239863427,853.0,186.2,1059.75,89.0,1506.25,646.75,20.27499961853,38.025000572205,0.8942139410459629,2004-03-21 16:00:00,2004,3,21,6
263,2004-03-21 00:00:00,2300.0,1306.25,8.953194276149835,937.5,250.79999999999998,960.75,105.0,1606.5,762.0,19.400000095367,41.299999237061,0.9206089496468213,2004-03-21 17:00:00,2004,3,21,6
264,2004-03-21 00:00:00,3800.0,1545.5,15.076486896579212,1151.0,328.7,769.25,116.0,1873.75,1122.0,18.52499961853,43.800000190735,0.9251510104646707,2004-03-21 18:00:00,2004,3,21,6
265,2004-03-21 00:00:00,3500.0,1501.0,12.609399984135923,1070.5,351.5,823.0,119.0,1744.25,1130.25,17.775000095367,48.050001144409,0.9688894556880965,2004-03-21 19:00:00,2004,3,21,6
266,2004-03-21 00:00:00,4300.0,1604.75,15.140161198407567,1153.0,505.4,769.25,144.0,1840.0,1636.75,17.89999961853,46.85000038147,0.9520444991719951,2004-03-21 20:00:00,2004,3,21,6
267,2004-03-21 00:00:00,2800.0,1315.5,9.890092509311117,973.5,357.2,883.25,123.0,1672.5,1272.25,17.425000190735,49.10000038147,0.9687679646444459,2004-03-21 21:00:00,2004,3,21,6
268,2004-03-21 00:00:00,1900.0,1195.0,7.977364527024395,898.25,231.79999999999998,933.25,105.0,1594.25,1098.0,16.97500038147,51.675001144409,0.991390722670476,2004-03-21 22:00:00,2004,3,21,6
269,2004-03-21 00:00:00,1900.0,1211.0,7.928929906349982,896.25,212.79999999999998,920.25,93.0,1624.0,1066.25,16.39999961853,55.10000038147,1.0197771425065039,2004-03-21 23:00:00,2004,3,21,6
